DATE,FISCAL_YEAR,PRODUCT_CODE,VARIANT,PRODUCT,FORECAST_QUANTITY,gross_price,GROSS_PRICE_TOTAL
2021-01-01,2021,A1018150102,Plus,"AQ 5000 Series Electron 9 5900X Desktop Processor",92,123.4797,11360.13
2021-01-01,2021,A1018150103,Premium,"AQ 5000 Series Electron 9 5900X Desktop Processor",102,123.9315,12641.01
2021-01-01,2021,A1118150201,Standard,"AQ 5000 Series Electron 8 5900X Desktop Processor",194,124.2640,24107.22
2021-01-01,2021,A1118150202,Plus,"AQ 5000 Series Electron 8 5900X Desktop Processor",212,129.5836,27471.72
2021-01-01,2021,A1119150203,Premium,"AQ 5000 Series Electron 8 5900X Desktop Processor",59,139.8962,8253.88
2021-01-01,2021,A1219150301,Standard,"AQ 5000 Series Ultron 8 5900X Desktop Processor",101,135.6822,13703.90
2021-01-01,2021,A1219150302,Plus,"AQ 5000 Series Ultron 8 5900X Desktop Processor",274,145.1474,39770.39
2021-01-01,2021,A1219150303,Premium,"AQ 5000 Series Ultron 8 5900X Desktop Processor",156,142.9402,22298.67
2021-01-01,2021,A1319150401,Standard,"AQ Electron 5 3600 Desktop Processor",52,149.1034,7753.38
2021-01-01,2021,A1320150402,Plus,"AQ Electron 5 3600 Desktop Processor",58,150.2450,8714.21
2021-01-01,2021,A1320150403,Premium,"AQ Electron 5 3600 Desktop Processor",199,160.6912,31977.55
2021-01-01,2021,A1420150501,Standard,"AQ Electron 4 3600 Desktop Processor",99,160.5082,15890.31
2021-01-01,2021,A1420150502,Plus,"AQ Electron 4 3600 Desktop Processor",82,169.4999,13898.99
2021-01-01,2021,A1421150503,Premium,"AQ Electron 4 3600 Desktop Processor",72,176.4389,12703.60
2021-01-01,2021,A1521150601,Standard,"AQ Electron 3 3600 Desktop Processor",199,186.2917,37072.05
2021-01-01,2021,A1521150602,Plus,"AQ Electron 3 3600 Desktop Processor",248,185.4599,45994.06
2021-01-01,2021,A1618150101,Standard,"AQ MB Elite",41,19.6485,805.59
2021-01-01,2021,A1618150102,"Plus 1","AQ MB Elite",114,20.4629,2332.77
2021-01-01,2021,A1618150103,"Plus 2","AQ MB Elite",90,21.2017,1908.15
2021-01-01,2021,A1618150104,Premium,"AQ MB Elite",103,21.4489,2209.24
2021-01-01,2021,A1718150201,Standard,"AQ MB Crossx",39,21.8879,853.63
2021-01-01,2021,A1718150202,"Plus 1","AQ MB Crossx",124,22.8957,2839.07
2021-01-01,2021,A1718150203,"Plus 2","AQ MB Crossx",82,27.3445,2242.25
2021-01-01,2021,A1718150204,Premium,"AQ MB Crossx",75,28.3991,2129.93
2021-01-01,2021,A1819150301,Standard,"AQ MB Crossx 2",61,28.8615,1760.55
2021-01-01,2021,A1819150302,"Plus 1","AQ MB Crossx 2",89,31.9525,2843.77
2021-01-01,2021,A1819150303,"Plus 2","AQ MB Crossx 2",56,32.1924,1802.77
2021-01-01,2021,A1819150304,Premium,"AQ MB Crossx 2",19,32.2612,612.96
2021-01-01,2021,A1919150401,Standard,"AQ MB Lito",73,33.7609,2464.55
2021-01-01,2021,A1919150402,"Plus 1","AQ MB Lito",113,35.0256,3957.89
2021-01-01,2021,A1919150403,"Plus 2","AQ MB Lito",83,35.8350,2974.31
2021-01-01,2021,A1920150404,Premium,"AQ MB Lito",24,38.9780,935.47
2021-01-01,2021,A2020150501,Standard,"AQ MB Lito 2",17,41.3696,703.28
2021-01-01,2021,A2020150502,"Plus 1","AQ MB Lito 2",122,39.3932,4805.97
2021-01-01,2021,A2021150503,"Plus 2","AQ MB Lito 2",62,45.4377,2817.14
2021-01-01,2021,A2118150101,"Standard 1","AQ Master wired x1 Ms",713,2.9434,2098.64
2021-01-01,2021,A2118150102,"Standard 2","AQ Master wired x1 Ms",1205,3.9998,4819.76
2021-01-01,2021,A2118150103,"Plus 1","AQ Master wired x1 Ms",1035,4.5295,4688.03
2021-01-01,2021,A2118150104,"Plus 2","AQ Master wired x1 Ms",290,5.0459,1463.31
2021-01-01,2021,A2118150105,"Premium 1","AQ Master wired x1 Ms",732,4.6904,3433.37
2021-01-01,2021,A2118150106,"Premium 2","AQ Master wired x1 Ms",1283,5.2542,6741.14
2021-01-01,2021,A2218150201,"Standard 1","AQ Master wireless x1 Ms",777,5.4383,4225.56
2021-01-01,2021,A2218150202,"Standard 2","AQ Master wireless x1 Ms",1338,6.4054,8570.43
2021-01-01,2021,A2219150203,"Plus 1","AQ Master wireless x1 Ms",164,6.7301,1103.74
2021-01-01,2021,A2219150204,"Plus 2","AQ Master wireless x1 Ms",903,7.3526,6639.40
2021-01-01,2021,A2219150205,"Premium 1","AQ Master wireless x1 Ms",1057,7.9813,8436.23
2021-01-01,2021,A2219150206,"Premium 2","AQ Master wireless x1 Ms",285,8.3193,2371.00
2021-01-01,2021,A2319150301,"Standard 1","AQ Gamers Ms",247,8.8044,2174.69
2021-01-01,2021,A2319150302,"Standard 2","AQ Gamers Ms",922,8.9901,8288.87
2021-01-01,2021,A2319150303,"Plus 1","AQ Gamers Ms",902,9.3977,8476.73
2021-01-01,2021,A2319150304,"Plus 2","AQ Gamers Ms",1090,10.4573,11398.46
2021-01-01,2021,A2319150305,"Premium 1","AQ Gamers Ms",247,10.4370,2577.94
2021-01-01,2021,A2319150306,"Premium 2","AQ Gamers Ms",194,10.8659,2107.98
2021-01-01,2021,A2419150401,"Standard 1","AQ Lite Ms",1057,11.4829,12137.43
2021-01-01,2021,A2419150402,"Standard 2","AQ Lite Ms",1099,11.2819,12398.81
2021-01-01,2021,A2419150403,"Plus 1","AQ Lite Ms",1080,10.8925,11763.90
2021-01-01,2021,A2419150404,"Plus 2","AQ Lite Ms",982,11.6332,11423.80
2021-01-01,2021,A2419150405,"Premium 1","AQ Lite Ms",918,12.7423,11697.43
2021-01-01,2021,A2420150406,"Premium 2","AQ Lite Ms",626,12.2979,7698.49
2021-01-01,2021,A2520150501,"Standard 1","AQ Maxima Ms",269,12.0689,3246.53
2021-01-01,2021,A2520150502,"Standard 2","AQ Maxima Ms",1119,14.5267,16255.38
2021-01-01,2021,A2520150503,"Plus 1","AQ Maxima Ms",555,14.1682,7863.35
2021-01-01,2021,A2520150504,"Plus 2","AQ Maxima Ms",863,14.2800,12323.64
2021-01-01,2021,A2520150505,"Premium 1","AQ Maxima Ms",634,15.1762,9621.71
2021-01-01,2021,A2520150506,"Premium 2","AQ Maxima Ms",787,14.5677,11464.78
2021-01-01,2021,A2620150601,"Standard 1","AQ Qwerty Ms",852,14.9013,12695.91
2021-01-01,2021,A2620150602,"Standard 2","AQ Qwerty Ms",847,15.8102,13391.24
2021-01-01,2021,A2620150603,"Plus 1","AQ Qwerty Ms",973,15.9792,15547.76
2021-01-01,2021,A2620150604,"Plus 2","AQ Qwerty Ms",576,16.5491,9532.28
2021-01-01,2021,A2620150605,"Premium 1","AQ Qwerty Ms",1031,16.5882,17102.43
2021-01-01,2021,A2620150606,"Premium 2","AQ Qwerty Ms",554,16.7850,9298.89
2021-01-01,2021,A2720150701,"Standard 1","AQ Trigger Ms",330,17.0917,5640.26
2021-01-01,2021,A2721150702,"Standard 2","AQ Trigger Ms",1023,17.2368,17633.25
2021-01-01,2021,A2721150703,"Plus 1","AQ Trigger Ms",1090,16.9353,18459.48
2021-01-01,2021,A2721150704,"Plus 2","AQ Trigger Ms",1151,19.5860,22543.49
2021-01-01,2021,A2721150705,"Premium 1","AQ Trigger Ms",1166,19.4042,22625.30
2021-01-01,2021,A2721150706,"Premium 2","AQ Trigger Ms",1075,20.0537,21557.73
2021-01-01,2021,A2821150801,"Standard 1","AQ Lumina Ms",1113,21.7118,24165.23
2021-01-01,2021,A2918150101,"Standard 1","AQ Master wired x1",543,6.8991,3746.21
2021-01-01,2021,A2918150102,"Standard 2","AQ Master wired x1",482,7.5979,3662.19
2021-01-01,2021,A2918150103,"Plus 1","AQ Master wired x1",453,7.7693,3519.49
2021-01-01,2021,A2918150104,"Plus 2","AQ Master wired x1",504,8.9514,4511.51
2021-01-01,2021,A2918150105,"Premium 1","AQ Master wired x1",168,9.4650,1590.12
2021-01-01,2021,A2918150106,"Premium 2","AQ Master wired x1",85,10.4188,885.60
2021-01-01,2021,A3018150201,"Standard 1","AQ Master wireless x1",477,10.7955,5149.45
2021-01-01,2021,A3018150202,"Standard 2","AQ Master wireless x1",217,11.0524,2398.37
2021-01-01,2021,A3018150203,"Plus 1","AQ Master wireless x1",230,12.3739,2846.00
2021-01-01,2021,A3019150204,"Plus 2","AQ Master wireless x1",495,11.6011,5742.54
2021-01-01,2021,A3019150205,"Premium 1","AQ Master wireless x1",616,12.0509,7423.35
2021-01-01,2021,A3019150206,"Premium 2","AQ Master wireless x1",87,13.0018,1131.16
2021-01-01,2021,A3119150301,"Standard 1","AQ Gamers ",395,13.5061,5334.91
2021-01-01,2021,A3119150302,"Standard 2","AQ Gamers ",241,15.3071,3689.01
2021-01-01,2021,A3119150303,"Plus 1","AQ Gamers ",198,16.2407,3215.66
2021-01-01,2021,A3120150304,"Plus 2","AQ Gamers ",163,16.3792,2669.81
2021-01-01,2021,A3120150305,"Premium 1","AQ Gamers ",315,16.3218,5141.37
2021-01-01,2021,A3120150306,"Premium 2","AQ Gamers ",230,19.3003,4439.07
2021-01-01,2021,A3220150401,"Standard 1","AQ Lite",615,18.4943,11373.99
2021-01-01,2021,A3220150402,"Standard 2","AQ Lite",212,18.7947,3984.48
2021-01-01,2021,A3220150403,"Plus 1","AQ Lite",579,18.5844,10760.37
2021-01-01,2021,A3220150404,"Plus 2","AQ Lite",626,18.4219,11532.11
2021-01-01,2021,A3220150405,"Premium 1","AQ Lite",192,18.9415,3636.77
2021-01-01,2021,A3220150406,"Premium 2","AQ Lite",413,20.0066,8262.73
2021-01-01,2021,A3320150501,"Standard 1","AQ Maxima",164,20.3908,3344.09
2021-01-01,2021,A3320150502,"Standard 2","AQ Maxima",393,21.6988,8527.63
2021-01-01,2021,A3320150503,"Plus 1","AQ Maxima",189,20.8733,3945.05
2021-01-01,2021,A3320150504,"Plus 2","AQ Maxima",532,22.1341,11775.34
2021-01-01,2021,A3320150505,"Premium 1","AQ Maxima",184,23.0844,4247.53
2021-01-01,2021,A3320150506,"Premium 2","AQ Maxima",171,23.7678,4064.29
2021-01-01,2021,A3420150601,"Standard 1","AQ Qwerty",190,24.5690,4668.11
2021-01-01,2021,A3420150602,"Standard 2","AQ Qwerty",250,23.9726,5993.15
2021-01-01,2021,A3421150603,"Plus 1","AQ Qwerty",408,26.9507,10995.89
2021-01-01,2021,A3421150604,"Plus 2","AQ Qwerty",324,27.4152,8882.52
2021-01-01,2021,A3421150605,"Premium 1","AQ Qwerty",486,29.8692,14516.43
2021-01-01,2021,A3421150606,"Premium 2","AQ Qwerty",472,29.6709,14004.66
2021-01-01,2021,A3521150701,"Standard 1","AQ Trigger",67,29.3872,1968.94
2021-01-01,2021,A3521150702,"Standard 2","AQ Trigger",245,30.3414,7433.64
2021-01-01,2021,A3521150703,"Plus 1","AQ Trigger",703,31.7665,22331.85
2021-01-01,2021,A3521150704,"Plus 2","AQ Trigger",559,33.6246,18796.15
2021-01-01,2021,A3521150705,"Premium 1","AQ Trigger",306,34.5114,10560.49
2021-01-01,2021,A3718150101,Standard,"AQ LION x1",97,16.5127,1601.73
2021-01-01,2021,A3718150102,"Plus 1 ","AQ LION x1",85,16.1015,1368.63
2021-01-01,2021,A3718150103,"Plus 2","AQ LION x1",78,17.5697,1370.44
2021-01-01,2021,A3718150105,Premium,"AQ LION x1",97,18.0312,1749.03
2021-01-01,2021,A3818150201,Standard,"AQ LION x2",68,17.2648,1174.01
2021-01-01,2021,A3818150202,"Plus 1 ","AQ LION x2",42,17.5197,735.83
2021-01-01,2021,A3819150203,"Plus 2","AQ LION x2",11,18.4533,202.99
2021-01-01,2021,A3819150204,"Plus 3","AQ LION x2",17,21.1942,360.30
2021-01-01,2021,A3819150205,Premium,"AQ LION x2",66,21.6066,1426.04
2021-01-01,2021,A3920150301,Standard,"AQ LION x3",62,22.1454,1373.01
2021-01-01,2021,A3920150302,"Plus 1 ","AQ LION x3",33,23.1520,764.02
2021-01-01,2021,A3920150303,"Plus 2","AQ LION x3",87,25.4670,2215.63
2021-01-01,2021,A3920150304,"Plus 3","AQ LION x3",45,25.0442,1126.99
2021-01-01,2021,A3920150305,Premium,"AQ LION x3",48,27.4546,1317.82
2021-01-01,2021,A4020150401,Standard,"AQ Mx NB",59,26.9302,1588.88
2021-01-01,2021,A4020150402,"Plus 1 ","AQ Mx NB",42,28.4500,1194.90
2021-01-01,2021,A4021150403,"Plus 2","AQ Mx NB",34,29.9423,1018.04
2021-01-01,2021,A4021150404,"Plus 3","AQ Mx NB",94,28.5800,2686.52
2021-01-01,2021,A4021150405,Premium,"AQ Mx NB",21,31.7029,665.76
2021-01-01,2021,A4118110105,"Plus Blue","AQ Aspiron",10,182.8932,1828.93
2021-01-01,2021,A4118110106,"Plus Red","AQ Aspiron",26,187.7533,4881.59
2021-01-01,2021,A4118110107,"Premium Black","AQ Aspiron",18,195.7721,3523.90
2021-01-01,2021,A4218110201,"Standard Grey","AQ Digit",12,200.2732,2403.28
2021-01-01,2021,A4218110202,"Standard Blue","AQ Digit",18,215.9341,3886.81
2021-01-01,2021,A4218110203,"Standard Red","AQ Digit",17,236.8486,4026.43
2021-01-01,2021,A4218110204,"Plus Grey","AQ Digit",11,232.1038,2553.14
2021-01-01,2021,A4218110205,"Plus Blue","AQ Digit",18,240.1403,4322.53
2021-01-01,2021,A4218110206,"Plus Red","AQ Digit",27,237.0183,6399.49
2021-01-01,2021,A4218110207,"Premium Black","AQ Digit",6,249.1303,1494.78
2021-01-01,2021,A4218110208,"Premium Misty Green","AQ Digit",11,243.0414,2673.46
2021-01-01,2021,A4318110301,"Standard Grey","AQ Velocity",30,264.7000,7941.00
2021-01-01,2021,A4319110302,"Standard Blue","AQ Velocity",13,267.2091,3473.72
2021-01-01,2021,A4319110303,"Standard Red","AQ Velocity",16,261.2305,4179.69
2021-01-01,2021,A4319110304,"Plus Grey","AQ Velocity",21,267.0636,5608.34
2021-01-01,2021,A4319110305,"Plus Blue","AQ Velocity",26,277.8079,7223.01
2021-01-01,2021,A4319110306,"Plus Red","AQ Velocity",19,275.8194,5240.57
2021-01-01,2021,A4419110401,"Standard Grey","AQ Elite",8,271.3471,2170.78
2021-01-01,2021,A4419110402,"Standard Blue","AQ Elite",22,281.9504,6202.91
2021-01-01,2021,A4419110403,"Standard Red","AQ Elite",34,288.0503,9793.71
2021-01-01,2021,A4419110404,"Plus Grey","AQ Elite",8,286.8973,2295.18
2021-01-01,2021,A4419110405,"Plus Blue","AQ Elite",31,291.2071,9027.42
2021-01-01,2021,A4419110406,"Plus Red","AQ Elite",22,287.5666,6326.47
2021-01-01,2021,A4419110407,"Premium Black","AQ Elite",18,287.4934,5174.88
2021-01-01,2021,A4419110408,"Premium Misty Green","AQ Elite",29,297.0277,8613.80
2021-01-01,2021,A4519110501,"Standard Grey","AQ Gen X",22,311.8396,6860.47
2021-01-01,2021,A4519110502,"Standard Blue","AQ Gen X",28,300.3378,8409.46
2021-01-01,2021,A4519110503,"Standard Red","AQ Gen X",19,306.9189,5831.46
2021-01-01,2021,A4520110504,"Plus Grey","AQ Gen X",28,341.7343,9568.56
2021-01-01,2021,A4520110505,"Plus Blue","AQ Gen X",8,325.2156,2601.72
2021-01-01,2021,A4520110506,"Plus Red","AQ Gen X",24,325.2561,7806.15
2021-01-01,2021,A4520110507,"Premium Black","AQ Gen X",18,322.9426,5812.97
2021-01-01,2021,A4520110508,"Premium Misty Green","AQ Gen X",17,327.0930,5560.58
2021-01-01,2021,A4620110601,"Standard Grey","AQ Gen Y",26,347.2474,9028.43
2021-01-01,2021,A4620110602,"Standard Blue","AQ Gen Y",12,346.6886,4160.26
2021-01-01,2021,A4620110603,"Standard Red","AQ Gen Y",26,366.0459,9517.19
2021-01-01,2021,A4620110604,"Plus Grey","AQ Gen Y",16,353.0982,5649.57
2021-01-01,2021,A4620110605,"Plus Blue","AQ Gen Y",22,349.2525,7683.56
2021-01-01,2021,A4620110606,"Plus Red","AQ Gen Y",34,348.5375,11850.28
2021-01-01,2021,A4620110607,"Premium Black","AQ Gen Y",24,347.8030,8347.27
2021-01-01,2021,A4620110608,"Premium Misty Green","AQ Gen Y",10,363.0630,3630.63
2021-01-01,2021,A4720110701,"Standard Grey","AQ GEN Z",14,367.7335,5148.27
2021-01-01,2021,A4720110702,"Standard Blue","AQ GEN Z",26,371.4027,9656.47
2021-01-01,2021,A4721110703,"Standard Red","AQ GEN Z",11,361.6496,3978.15
2021-01-01,2021,A4721110704,"Plus Grey","AQ GEN Z",7,380.2153,2661.51
2021-01-01,2021,A4721110705,"Plus Blue","AQ GEN Z",6,377.4069,2264.44
2021-01-01,2021,A4918110101,"Standard Grey","AQ BZ 101",33,419.1936,13833.39
2021-01-01,2021,A4918110102,"Standard Blue","AQ BZ 101",8,451.4881,3611.90
2021-01-01,2021,A4918110103,"Premium Black","AQ BZ 101",25,428.1451,10703.63
2021-01-01,2021,A4918110104,"Premium Misty Green","AQ BZ 101",32,460.2805,14728.98
2021-01-01,2021,A5018110201,"Standard Grey","AQ BZ Compact",7,451.7049,3161.93
2021-01-01,2021,A5018110202,"Standard Blue","AQ BZ Compact",29,462.5568,13414.15
2021-01-01,2021,A5018110203,"Standard Red","AQ BZ Compact",20,452.1420,9042.84
2021-01-01,2021,A5018110204,"Plus Grey","AQ BZ Compact",34,447.7337,15222.95
2021-01-01,2021,A5018110205,"Plus Blue","AQ BZ Compact",31,486.1763,15071.47
2021-01-01,2021,A5018110206,"Plus Red","AQ BZ Compact",37,475.5544,17595.51
2021-01-01,2021,A5018110207,"Premium Black","AQ BZ Compact",20,475.1904,9503.81
2021-01-01,2021,A5019110208,"Premium Misty Green","AQ BZ Compact",11,467.3047,5140.35
2021-01-01,2021,A5119110301,"Standard Grey","AQ BZ Gen Y",20,479.0441,9580.88
2021-01-01,2021,A5119110302,"Standard Blue","AQ BZ Gen Y",6,474.3132,2845.88
2021-01-01,2021,A5119110303,"Standard Red","AQ BZ Gen Y",15,474.3154,7114.73
2021-01-01,2021,A5119110305,"Plus Blue","AQ BZ Gen Y",11,483.3813,5317.19
2021-01-01,2021,A5119110306,"Plus Red","AQ BZ Gen Y",38,486.4857,18486.46
2021-01-01,2021,A5119110307,"Premium Black","AQ BZ Gen Y",16,516.4580,8263.33
2021-01-01,2021,A5119110308,"Premium Misty Green","AQ BZ Gen Y",13,512.5811,6663.55
2021-01-01,2021,A5219110401,"Standard Grey","AQ BZ Gen Z",32,506.9644,16222.86
2021-01-01,2021,A5219110402,"Standard Blue","AQ BZ Gen Z",17,490.1582,8332.69
2021-01-01,2021,A5219110403,"Standard Red","AQ BZ Gen Z",32,525.8042,16825.73
2021-01-01,2021,A5219110405,"Plus Blue","AQ BZ Gen Z",32,521.2603,16680.33
2021-01-01,2021,A5219110406,"Plus Red","AQ BZ Gen Z",30,550.4597,16513.79
2021-01-01,2021,A5219110407,"Premium Black","AQ BZ Gen Z",6,545.5931,3273.56
2021-01-01,2021,A5220110408,"Premium Misty Green","AQ BZ Gen Z",24,533.0397,12792.95
2021-01-01,2021,A5318110103,"Standard Black","AQ Gamer 1",17,584.9722,9944.53
2021-01-01,2021,A5318110104,"Plus Firey Red","AQ Gamer 1",16,586.3824,9382.12
2021-01-01,2021,A5318110105,"Plus Cool Blue","AQ Gamer 1",10,551.3303,5513.30
2021-01-01,2021,A5318110106,"Plus Black","AQ Gamer 1",19,565.8747,10751.62
2021-01-01,2021,A5318110107,"Premium Black","AQ Gamer 1",20,571.6489,11432.98
2021-01-01,2021,A5318110108,"Premium Misty Green","AQ Gamer 1",13,579.6609,7535.59
2021-01-01,2021,A5419110201,"Standard Firey Red","AQ Gamer 2",5,585.0003,2925.00
2021-01-01,2021,A5419110202,"Standard Cool Blue","AQ Gamer 2",18,567.9271,10222.69
2021-01-01,2021,A5419110203,"Standard Black","AQ Gamer 2",13,595.5711,7742.42
2021-01-01,2021,A5419110204,"Plus Firey Red","AQ Gamer 2",13,602.9200,7837.96
2021-01-01,2021,A5419110205,"Plus Cool Blue","AQ Gamer 2",9,570.7578,5136.82
2021-01-01,2021,A5419110206,"Plus Black","AQ Gamer 2",6,601.6398,3609.84
2021-01-01,2021,A5419110207,"Premium Black","AQ Gamer 2",10,599.2302,5992.30
2021-01-01,2021,A5419110208,"Premium Misty Green","AQ Gamer 2",14,608.4070,8517.70
2021-01-01,2021,A5519110301,"Standard Firey Red","AQ Gamer 3",6,589.7411,3538.45
2021-01-01,2021,A5519110302,"Standard Cool Blue","AQ Gamer 3",19,605.8642,11511.42
2021-01-01,2021,A5519110303,"Standard Black","AQ Gamer 3",10,604.2721,6042.72
2021-01-01,2021,A5519110304,"Plus Firey Red","AQ Gamer 3",12,597.7704,7173.24
2021-01-01,2021,A5520110305,"Plus Cool Blue","AQ Gamer 3",12,632.4885,7589.86
2021-01-01,2021,A5520110306,"Plus Black","AQ Gamer 3",12,639.6816,7676.18
2021-01-01,2021,A5520110307,"Premium Black","AQ Gamer 3",13,609.7926,7927.30
2021-01-01,2021,A5520110308,"Premium Misty Green","AQ Gamer 3",6,590.1159,3540.70
2021-01-01,2021,A5620110401,"Standard Firey Red","AQ Smash 1",17,642.0698,10915.19
2021-01-01,2021,A5620110402,"Standard Cool Blue","AQ Smash 1",16,593.8297,9501.28
2021-01-01,2021,A5621110403,"Standard Black","AQ Smash 1",3,631.1855,1893.56
2021-01-01,2021,A5621110404,"Plus Firey Red","AQ Smash 1",7,639.9614,4479.73
2021-01-01,2021,A5621110405,"Plus Cool Blue","AQ Smash 1",17,601.8173,10230.89
2021-01-01,2021,A5621110406,"Plus Black","AQ Smash 1",4,644.3777,2577.51
2021-01-01,2021,A5621110407,"Premium Black","AQ Smash 1",9,655.7782,5902.00
2021-01-01,2021,A5621110408,"Premium Misty Green","AQ Smash 1",8,657.2525,5258.02
2021-01-01,2021,A5721110501,"Standard Firey Red","AQ Smash 2",12,649.6929,7796.31
2021-01-01,2021,A5721110502,"Standard Cool Blue","AQ Smash 2",20,627.9938,12559.88
2021-01-01,2021,A5721110503,"Standard Black","AQ Smash 2",5,678.3035,3391.52
2021-01-01,2021,A5721110504,"Plus Firey Red","AQ Smash 2",5,655.8348,3279.17
2021-01-01,2021,A5721110505,"Plus Cool Blue","AQ Smash 2",6,674.4272,4046.56
2021-01-01,2021,A5721110506,"Plus Black","AQ Smash 2",6,720.5460,4323.28
2021-01-01,2021,A5820110101,"Standard 1","AQ BZ Allin1",29,681.3022,19757.76
2021-01-01,2021,A5820110102,"Standard 2","AQ BZ Allin1",26,697.5541,18136.41
2021-01-01,2021,A5820110103,"Standard 3","AQ BZ Allin1",13,735.1465,9556.90
2021-01-01,2021,A5820110104,"Plus 1","AQ BZ Allin1",27,690.4971,18643.42
2021-01-01,2021,A5820110105,"Plus 2","AQ BZ Allin1",9,709.3926,6384.53
2021-01-01,2021,A5820110106,"Plus 3","AQ BZ Allin1",26,692.5242,18005.63
2021-01-01,2021,A5820110107,"Premium 1","AQ BZ Allin1",29,737.6775,21392.65
2021-01-01,2021,A5821110108,"Premium 2","AQ BZ Allin1",19,746.7388,14188.04
2021-01-01,2021,A6018110101,"Standard 1","AQ Home Allin1",2,800.4577,1600.92
2021-01-01,2021,A6018110102,"Standard 2","AQ Home Allin1",2,764.0542,1528.11
2021-01-01,2021,A6018110103,"Standard 3","AQ Home Allin1",3,770.9789,2312.94
2021-01-01,2021,A6018110104,"Plus 1","AQ Home Allin1",4,749.0987,2996.39
2021-01-01,2021,A6018110105,"Plus 2","AQ Home Allin1",3,766.6472,2299.94
2021-01-01,2021,A6018110106,"Plus 3","AQ Home Allin1",4,787.5874,3150.35
2021-01-01,2021,A6019110107,"Premium 1","AQ Home Allin1",1,785.9918,785.99
2021-01-01,2021,A6019110108,"Premium 2","AQ Home Allin1",3,796.6606,2389.98
2021-01-01,2021,A6119110201,"Standard 1","AQ HOME Allin1 Gen 2",3,824.0889,2472.27
2021-01-01,2021,A6119110202,"Standard 2","AQ HOME Allin1 Gen 2",2,790.1040,1580.21
2021-01-01,2021,A6119110203,"Standard 3","AQ HOME Allin1 Gen 2",2,769.5635,1539.13
2021-01-01,2021,A6119110204,"Plus 1","AQ HOME Allin1 Gen 2",2,807.2638,1614.53
2021-01-01,2021,A6120110205,"Plus 2","AQ HOME Allin1 Gen 2",4,834.9812,3339.92
2021-01-01,2021,A6120110206,"Plus 3","AQ HOME Allin1 Gen 2",4,810.6034,3242.41
2021-01-01,2021,A6218160101,Standard,"AQ Digit SSD",458,13.5941,6226.10
2021-01-01,2021,A6218160102,Plus,"AQ Digit SSD",369,15.2481,5626.55
2021-01-01,2021,A6219160103,Premium,"AQ Digit SSD",1030,16.3003,16789.31
2021-01-01,2021,A6319160201,Standard,"AQ Neuer SSD",1072,17.3590,18608.85
2021-01-01,2021,A6319160202,Plus,"AQ Neuer SSD",373,18.5733,6927.84
2021-01-01,2021,A6319160203,Premium,"AQ Neuer SSD",357,19.3433,6905.56
2021-01-01,2021,A6419160301,Standard,"AQ Clx1",455,17.8043,8100.96
2021-01-01,2021,A6419160302,Plus,"AQ Clx1",770,19.6723,15147.67
2021-01-01,2021,A6419160303,Premium,"AQ Clx1",278,19.3342,5374.91
2021-01-01,2021,A6519160401,Standard,"AQ Clx2",346,20.2889,7019.96
2021-01-01,2021,A6520160402,Plus,"AQ Clx2",295,20.1650,5948.68
2021-01-01,2021,A6520160403,Premium,"AQ Clx2",1175,21.2830,25007.53
2021-01-01,2021,A6620160501,Standard,"AQ Clx3",384,22.8530,8775.55
2021-01-01,2021,A6720160103,Premium,"AQ Pen Drive 2 IN 1",959,4.4411,4259.01
2021-01-01,2021,A6818160201,Standard,"AQ Pen Drive DRC",1389,2.9990,4165.61
2021-01-01,2021,A6818160202,Plus,"AQ Pen Drive DRC",982,3.8531,3783.74
2021-01-01,2021,A6819160203,Premium,"AQ Pen Drive DRC",1746,5.0984,8901.81
2021-01-01,2021,A7118160101,Standard,"AQ Wi Power Dx1",699,29.6712,20740.17
2021-01-01,2021,A7119160102,Plus,"AQ Wi Power Dx1",493,29.9264,14753.72
2021-01-01,2021,A7119160103,Premium,"AQ Wi Power Dx1",324,28.7736,9322.65
